Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit
2226;CA-2016-106383;03/07/17;3/21/2016;Second Class;BT-11440;Bobby Trafton;Consumer;United States;Littleton;Colorado;80122;West;FUR-BO-10002202;Furniture;Bookcases;Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors;72294;1;7;-988018
2070;CA-2015-133452;04/01/16;4/19/2015;Standard Class;ZC-21910;Zuschuss Carroll;Consumer;United States;Pomona;California;91767;West;FUR-TA-10003954;Furniture;Tables;Hon 94000 Series Round Tables;710832;3;2;-977394
6309;CA-2016-163328;11/04/16;11/06/2016;Second Class;TP-21565;Tracy Poddar;Corporate;United States;Eugene;Oregon;97405;West;FUR-CH-10000229;Furniture;Chairs;Global Enterprise Series Seating High-Back Swivel/Tilt Chairs;650352;3;2;-975528
6439;US-2017-113992;12/02/18;12/19/2017;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Plano;Texas;75023;Central;FUR-TA-10000577;Furniture;Tables;Bretford CR4500 Series Slim Rectangular Table;974988;4;3;-974988
2826;US-2014-112914;09/01/16;9/30/2014;Standard Class;MT-18070;Michelle Tran;Home Office;United States;Houston;Texas;77041;Central;FUR-BO-10003272;Furniture;Bookcases;O'Sullivan Living Dimensions 5-Shelf Bookcases;3005328;2;32;-972312
9626;CA-2017-137449;06/05/19;6/30/2017;First Class;ME-17725;Max Engle;Consumer;United States;Dallas;Texas;75220;Central;FUR-BO-10000780;Furniture;Bookcases;O'Sullivan Plantations 2-Door Library in Landvery Oak;4099992;3;32;-964704
458;US-2016-157945;09/02/18;10/01/2016;Standard Class;NF-18385;Natalie Fritzler;Consumer;United States;Decatur;Illinois;62521;Central;FUR-CH-10002331;Furniture;Chairs;Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms;747558;3;3;-961146
6878;US-2015-123918;10/03/16;10/15/2015;Same Day;CG-12520;Claire Gute;Consumer;United States;Dallas;Texas;75217;Central;FUR-FU-10004952;Furniture;Furnishings;C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx;131376;6;6;-952476
7410;CA-2014-121769;04/08/14;04/12/2014;Standard Class;JS-15880;John Stevenson;Consumer;United States;Toledo;Ohio;43615;East;FUR-TA-10004442;Furniture;Tables;Riverside Furniture Stanwyck Manor Table Series;17211;1;4;-946605
7917;CA-2015-110891;11/08/16;11/24/2015;Standard Class;PO-19195;Phillina Ober;Home Office;United States;Philadelphia;Pennsylvania;19140;East;FUR-CH-10002880;Furniture;Chairs;Global High-Back Leather Tilter, Burgundy;344372;4;3;-934724
8453;CA-2016-125087;04/06/17;4/23/2016;Standard Class;TH-21115;Thea Hudgings;Corporate;United States;Houston;Texas;77070;Central;FUR-CH-10002880;Furniture;Chairs;Global High-Back Leather Tilter, Burgundy;344372;4;3;-934724
1949;CA-2017-157987;09/02/17;09/06/2017;Standard Class;AC-10615;Ann Chong;Corporate;United States;New York City;New York;10009;East;FUR-TA-10001889;Furniture;Tables;Bush Advantage Collection Racetrack Conference Table;254526;1;4;-933262
3490;CA-2015-157322;07/02/15;07/06/2015;Standard Class;RH-19600;Rob Haberlin;Consumer;United States;Carol Stream;Illinois;60188;Central;FUR-CH-10003774;Furniture;Chairs;Global Wood Trimmed Manager's Task Chair, Khaki;382116;6;3;-927996
5176;CA-2017-106432;10/07/18;10/24/2017;Standard Class;CA-12265;Christina Anderson;Consumer;United States;Waco;Texas;76706;Central;FUR-BO-10004360;Furniture;Bookcases;Rush Hierlooms Collection Rich Wood Bookcases;3283992;3;32;-917586
5690;CA-2015-119550;12/02/17;12/31/2015;Standard Class;RB-19705;Roger Barcio;Home Office;United States;Houston;Texas;77070;Central;FUR-CH-10002044;Furniture;Chairs;Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum;275058;3;3;-903762
1382;US-2016-100566;09/03/16;09/09/2016;Standard Class;JK-16120;Julie Kriz;Home Office;United States;Aurora;Illinois;60505;Central;FUR-FU-10003394;Furniture;Furnishings;"Tenex ""The Solids"" Textured Chair Mats";83952;3;6;-902484
8635;CA-2017-159793;08/01/19;8/29/2017;Standard Class;SV-20365;Seth Vernon;Consumer;United States;Philadelphia;Pennsylvania;19140;East;FUR-BO-10001798;Furniture;Bookcases;Bush Somerset Collection Bookcase;13098;2;5;-890664
6288;CA-2014-100090;07/08/14;07/12/2014;Standard Class;EB-13705;Ed Braxton;Corporate;United States;San Francisco;California;94122;West;FUR-TA-10003715;Furniture;Tables;Hon 2111 Invitation Series Corner Table;502488;3;2;-879354
1447;CA-2017-102337;06/01/18;6/16/2017;First Class;SD-20485;Shirley Daniels;Home Office;United States;Chicago;Illinois;60653;Central;FUR-CH-10004289;Furniture;Chairs;Global Super Steno Chair;470302;7;3;-873418
9372;CA-2015-111339;05/05/17;5/31/2015;First Class;VP-21760;Victoria Pisteka;Corporate;United States;Columbus;Ohio;43229;East;FUR-CH-10000863;Furniture;Chairs;Novimex Swivel Fabric Task Chair;317058;3;3;-860586
9288;CA-2017-154011;06/07/18;6/26/2017;Standard Class;DB-13270;Deborah Brumfield;Home Office;United States;Dallas;Texas;75081;Central;FUR-TA-10000688;Furniture;Tables;Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base;457485;3;3;-849615
6608;CA-2016-148852;05/02/18;5/31/2016;Standard Class;SV-20785;Stewart Visinsky;Consumer;United States;Santa Ana;California;92704;West;FUR-CH-10004860;Furniture;Chairs;Global Low Back Tilter Chair;484704;6;2;-848232
546;CA-2014-103849;05/11/14;5/16/2014;Standard Class;PG-18895;Paul Gonzalez;Consumer;United States;Fort Worth;Texas;76106;Central;FUR-FU-10000723;Furniture;Furnishings;Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting;66112;4;6;-842928
9323;US-2016-111563;11/04/16;11/08/2016;Standard Class;SM-20005;Sally Matthias;Consumer;United States;Houston;Texas;77041;Central;FUR-FU-10000723;Furniture;Furnishings;Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting;66112;4;6;-842928
6105;US-2017-132381;08/10/18;8/24/2017;First Class;Dp-13240;Dean percer;Home Office;United States;Philadelphia;Pennsylvania;19143;East;FUR-TA-10002356;Furniture;Tables;Bevis Boat-Shaped Conference Table;314532;2;4;-838752
4053;CA-2014-122931;09/05/16;10/03/2014;Standard Class;SM-20950;Suzanne McNair;Corporate;United States;Philadelphia;Pennsylvania;19134;East;FUR-TA-10004175;Furniture;Tables;"Hon 30"" x 60"" Table with Locking Drawer";409272;2;4;-818544
8678;CA-2017-141705;10/12/18;10/26/2017;First Class;PO-18850;Patrick O'Brill;Consumer;United States;Mansfield;Texas;76063;Central;FUR-TA-10004607;Furniture;Tables;Hon 2111 Invitation Series Straight Table;517405;5;3;-813065
1370;US-2015-103471;12/12/16;12/28/2015;Standard Class;JR-15670;Jim Radford;Consumer;United States;Colorado Springs;Colorado;80906;West;FUR-BO-10002613;Furniture;Bookcases;Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors;590058;7;7;-786744
8513;CA-2016-144645;02/02/16;02/08/2016;Standard Class;NS-18640;Noel Staavos;Corporate;United States;Houston;Texas;77041;Central;FUR-FU-10003601;Furniture;Furnishings;Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting;73784;2;6;-774732
9487;CA-2017-130505;10/12/17;10/12/2017;Same Day;NF-18385;Natalie Fritzler;Consumer;United States;Wheeling;West Virginia;26003;East;FUR-TA-10001932;Furniture;Tables;"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table";673344;3;3;-769536
8207;CA-2015-122266;04/02/17;4/30/2015;Standard Class;SA-20830;Sue Ann Reed;Consumer;United States;Daytona Beach;Florida;32114;South;FUR-TA-10000577;Furniture;Tables;Bretford CR4500 Series Slim Rectangular Table;1915155;1;45;-766062
4285;CA-2015-105690;11/09/16;11/26/2015;Second Class;CA-11965;Carol Adams;Corporate;United States;Port Arthur;Texas;77642;Central;FUR-BO-10003965;Furniture;Bookcases;O'Sullivan Manor Hill 2-Door Library in Brianna Oak;2461328;2;32;-760116
6937;CA-2016-129847;09/02/16;09/04/2016;First Class;TA-21385;Tom Ashbrook;Home Office;United States;Chicago;Illinois;60653;Central;FUR-FU-10000277;Furniture;Furnishings;Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting;84272;2;6;-758448
454;CA-2017-147277;10/08/18;10/24/2017;Standard Class;EB-13705;Ed Braxton;Corporate;United States;Akron;Ohio;44312;East;FUR-TA-10001539;Furniture;Tables;Chromcraft Rectangular Conference Tables;284364;2;4;-758304
3157;CA-2015-139584;08/12/16;8/28/2015;Standard Class;EM-13810;Eleni McCrary;Corporate;United States;New York City;New York;10009;East;FUR-TA-10001539;Furniture;Tables;Chromcraft Rectangular Conference Tables;284364;2;4;-758304
4714;CA-2014-108273;12/04/15;12/21/2014;Standard Class;EJ-13720;Ed Jacobs;Consumer;United States;Huntsville;Texas;77340;Central;FUR-FU-10002116;Furniture;Furnishings;Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats;56568;2;6;-749526
6424;CA-2015-149650;10/12/16;10/27/2015;First Class;RD-19660;Robert Dilbeck;Home Office;United States;Oakland;California;94601;West;FUR-CH-10003956;Furniture;Chairs;Novimex High-Tech Fabric Mesh Task Chair;454272;8;2;-738192
8170;CA-2017-107174;11/06/17;11/13/2017;Standard Class;AB-10060;Adam Bellavance;Home Office;United States;Seattle;Washington;98105;West;FUR-CH-10003312;Furniture;Chairs;Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs;449568;2;2;-730548
671;US-2017-106663;06/09/17;6/13/2017;Standard Class;MO-17800;Meg O'Connel;Home Office;United States;Chicago;Illinois;60653;Central;FUR-TA-10000688;Furniture;Tables;Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base;108925;1;5;-718905
1724;US-2015-123218;12/08/16;12/25/2015;Standard Class;KD-16345;Katherine Ducich;Consumer;United States;Chicago;Illinois;60623;Central;FUR-BO-10003966;Furniture;Bookcases;Sauder Facets Collection Library, Sky Alder Finish;359058;3;3;-718116
3615;CA-2017-112529;11/07/18;11/21/2017;First Class;SC-20770;Stewart Carmichael;Corporate;United States;San Antonio;Texas;78207;Central;FUR-TA-10002622;Furniture;Tables;Bush Andora Conference Table, Maple/Graphite Gray Finish;718116;6;3;-718116
8134;CA-2015-131352;10/08/15;10/13/2015;Standard Class;GH-14485;Gene Hale;Corporate;United States;Dallas;Texas;75081;Central;FUR-FU-10003708;Furniture;Furnishings;"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""";7278;3;6;-709605
1351;CA-2014-153976;10/03/14;10/08/2014;Second Class;BP-11290;Beth Paige;Consumer;United States;Evanston;Illinois;60201;Central;FUR-CH-10002880;Furniture;Chairs;Global High-Back Leather Tilter, Burgundy;258279;3;3;-701043
5374;CA-2015-118738;10/12/16;10/30/2015;Standard Class;AG-10495;Andrew Gjertsen;Corporate;United States;Houston;Texas;77041;Central;FUR-TA-10002607;Furniture;Tables;KI Conference Tables;347361;7;3;-694722
3439;CA-2017-152583;10/06/19;10/30/2017;Same Day;RA-19945;Ryan Akin;Consumer;United States;Dallas;Texas;75217;Central;FUR-TA-10002041;Furniture;Tables;Bevis Round Conference Table Top, X-Base;251006;2;3;-681302
5485;CA-2017-148999;01/06/19;02/04/2017;Standard Class;EB-13870;Emily Burns;Consumer;United States;Miami;Florida;33142;South;FUR-CH-10002044;Furniture;Chairs;Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum;419136;4;2;-681096
2472;US-2016-135923;01/10/17;1/28/2016;Standard Class;CM-11935;Carlos Meador;Consumer;United States;Fayetteville;North Carolina;28314;South;FUR-BO-10002213;Furniture;Bookcases;Sauder Forest Hills Library, Woodland Oak Finish;451136;4;2;-676704
9963;CA-2015-168088;03/07/16;3/22/2015;First Class;CM-12655;Corinna Mitchell;Home Office;United States;Houston;Texas;77041;Central;FUR-BO-10004218;Furniture;Bookcases;Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order;3834656;4;32;-676704
4927;CA-2017-117653;10/07/18;10/23/2017;Standard Class;MO-17500;Mary O'Rourke;Consumer;United States;Chicago;Illinois;60623;Central;FUR-TA-10003008;Furniture;Tables;Lesro Round Back Collection Coffee Table, End Table;91275;1;5;-675435
9791;CA-2017-144491;03/03/19;04/01/2017;Standard Class;CJ-12010;Caroline Jumper;Consumer;United States;Houston;Texas;77070;Central;FUR-CH-10001714;Furniture;Chairs;Global Leather & Oak Executive Chair, Burgundy;211246;2;3;-663916
9403;CA-2016-105459;08/12/16;8/17/2016;Second Class;NP-18700;Nora Preis;Consumer;United States;New York City;New York;10024;East;FUR-TA-10001095;Furniture;Tables;Chromcraft Round Conference Tables;209148;2;4;-662302
4169;CA-2014-157924;10/11/14;10/13/2014;First Class;HA-14920;Helen Andreada;Consumer;United States;Pasadena;California;91104;West;FUR-CH-10000229;Furniture;Chairs;Global Enterprise Series Seating High-Back Swivel/Tilt Chairs;433568;2;2;-650352
9296;CA-2017-161340;05/04/19;06/01/2017;Standard Class;AM-10360;Alice McCarthy;Corporate;United States;Cleveland;Ohio;44105;East;FUR-BO-10004709;Furniture;Bookcases;Bush Westfield Collection Bookcases, Medium Cherry Finish;11596;4;5;-649376
4310;CA-2014-125829;11/04/14;11/11/2014;Standard Class;WB-21850;William Brown;Consumer;United States;Los Angeles;California;90045;West;FUR-TA-10002041;Furniture;Tables;Bevis Round Conference Table Top, X-Base;573728;4;2;-645444
7594;CA-2016-158778;09/05/16;09/09/2016;Standard Class;DB-13210;Dean Braden;Consumer;United States;Philadelphia;Pennsylvania;19134;East;FUR-CH-10000309;Furniture;Chairs;Global Comet Stacking Arm Chair;887271;3;3;-633765
9118;CA-2017-153045;01/07/18;1/24/2017;Second Class;NS-18505;Neola Schneider;Consumer;United States;Philadelphia;Pennsylvania;19140;East;FUR-CH-10000309;Furniture;Chairs;Global Comet Stacking Arm Chair;887271;3;3;-633765
7244;CA-2017-118892;08/05/18;8/22/2017;Second Class;TP-21415;Tom Prescott;Consumer;United States;Philadelphia;Pennsylvania;19134;East;FUR-CH-10002024;Furniture;Chairs;HON 5400 Series Task Chairs for Big and Tall;4416174;9;3;-630882
950;US-2017-110576;11/04/19;12/02/2017;Standard Class;RB-19795;Ross Baird;Home Office;United States;Philadelphia;Pennsylvania;19120;East;FUR-TA-10004154;Furniture;Tables;Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer;206532;12;4;-619596
4210;CA-2014-145387;10/07/16;11/02/2014;Second Class;AM-10705;Anne McFarland;Consumer;United States;Cranston;Rhode Island;2920;East;FUR-TA-10003238;Furniture;Tables;"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables";385686;1;3;-606078
7565;US-2016-166660;01/06/18;02/01/2016;Second Class;TB-21250;Tim Brockman;Consumer;United States;Seattle;Washington;98103;West;FUR-CH-10001190;Furniture;Chairs;Global Deluxe High-Back Office Chair in Storm;435168;4;2;-598356
7956;CA-2017-131807;10/05/17;10/10/2017;Standard Class;GG-14650;Greg Guthrie;Corporate;United States;Chico;California;95928;West;FUR-CH-10001190;Furniture;Chairs;Global Deluxe High-Back Office Chair in Storm;435168;4;2;-598356
8109;US-2017-167570;12/08/17;12/15/2017;Standard Class;EG-13900;Emily Grady;Consumer;United States;Philadelphia;Pennsylvania;19140;East;FUR-CH-10003396;Furniture;Chairs;Global Deluxe Steno Chair;215544;4;3;-585048
1403;US-2016-161396;04/07/17;4/25/2016;Standard Class;GM-14455;Gary Mitchum;Home Office;United States;Columbus;Ohio;43229;East;FUR-TA-10002622;Furniture;Tables;Bush Andora Conference Table, Maple/Graphite Gray Finish;205176;2;4;-581332
4564;CA-2017-129490;09/02/19;9/30/2017;Standard Class;SJ-20125;Sanjit Jacobs;Home Office;United States;Miramar;Florida;33023;South;FUR-CH-10003298;Furniture;Chairs;Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal;419136;4;2;-576312
2537;CA-2015-168746;01/03/17;1/29/2015;Second Class;SV-20365;Seth Vernon;Consumer;United States;Cleveland;Ohio;44105;East;FUR-CH-10000513;Furniture;Chairs;High-Back Leather Manager's Chair;181986;2;3;-545958
5540;US-2017-150595;05/10/18;5/26/2017;Standard Class;LE-16810;Laurel Elliston;Consumer;United States;Chicago;Illinois;60653;Central;FUR-CH-10000513;Furniture;Chairs;High-Back Leather Manager's Chair;181986;2;3;-545958
9913;CA-2015-132388;10/10/15;10/12/2015;First Class;KN-16390;Katherine Nockton;Corporate;United States;Santa Barbara;California;93101;West;FUR-CH-10001714;Furniture;Chairs;Global Leather & Oak Executive Chair, Burgundy;362136;3;2;-543204
8927;CA-2016-168032;01/06/18;02/03/2016;Standard Class;DF-13135;David Flashing;Consumer;United States;Rockford;Illinois;61107;Central;FUR-TA-10004256;Furniture;Tables;Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables;6261;3;5;-538446
7661;CA-2014-105417;01/07/14;01/12/2014;Standard Class;VS-21820;Vivek Sundaresam;Consumer;United States;Huntsville;Texas;77340;Central;FUR-FU-10004864;Furniture;Furnishings;"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock";76728;3;6;-537096
6475;CA-2014-149524;01/02/15;1/15/2014;First Class;BS-11590;Brendan Sweed;Corporate;United States;Philadelphia;Pennsylvania;19140;East;FUR-BO-10003433;Furniture;Bookcases;Sauder Cornerstone Collection Library;6196;4;5;-532856
2151;US-2017-139969;11/07/18;11/26/2017;Standard Class;AF-10870;Art Ferguson;Consumer;United States;College Station;Texas;77840;Central;FUR-CH-10001973;Furniture;Chairs;Office Star Flex Back Scooter Chair with White Frame;233058;3;3;-532704
4072;CA-2016-145303;08/04/18;8/31/2016;First Class;TP-21415;Tom Prescott;Consumer;United States;Dallas;Texas;75081;Central;FUR-BO-10003159;Furniture;Bookcases;Sauder Camden County Collection Libraries, Planked Cherry Finish;1563728;2;32;-528908
7702;CA-2017-151799;12/02/18;12/18/2017;Standard Class;BF-11170;Ben Ferrer;Home Office;United States;Lawrence;Massachusetts;1841;East;FUR-TA-10003473;Furniture;Tables;Bretford Rectangular Conference Table Tops;526582;2;3;-526582
3404;CA-2017-168739;05/05/19;06/05/2017;Standard Class;HZ-14950;Henia Zydlo;Consumer;United States;Houston;Texas;77095;Central;FUR-FU-10003919;Furniture;Furnishings;Eldon Executive Woodline II Cherry Finish Desk Accessories;65424;4;6;-523392
5704;US-2014-123519;12/02/15;12/21/2014;Standard Class;SS-20875;Sung Shariari;Consumer;United States;Marion;Ohio;43302;East;FUR-TA-10002645;Furniture;Tables;Hon Rectangular Conference Tables;13653;1;4;-523365
5678;CA-2014-126802;12/05/16;01/05/2015;Standard Class;ZC-21910;Zuschuss Carroll;Consumer;United States;Chicago;Illinois;60610;Central;FUR-FU-10000193;Furniture;Furnishings;Tenex Chairmats For Use with Hard Floors;38976;3;6;-506688
2092;CA-2017-166142;07/03/18;7/19/2017;Standard Class;MM-17260;Magdelene Morse;Consumer;United States;Wilmington;Delaware;19805;East;FUR-TA-10004607;Furniture;Tables;Hon 2111 Invitation Series Straight Table;310443;3;3;-487839
293;CA-2016-110772;11/08/17;11/24/2016;Second Class;NZ-18565;Nick Zandusky;Home Office;United States;Columbus;Ohio;43229;East;FUR-BO-10004709;Furniture;Bookcases;Bush Westfield Collection Bookcases, Medium Cherry Finish;8697;3;5;-487032
1213;US-2017-118087;09/09/17;9/13/2017;Standard Class;SP-20620;Stefania Perrino;Corporate;United States;Philadelphia;Pennsylvania;19134;East;FUR-CH-10004860;Furniture;Chairs;Global Low Back Tilter Chair;141372;2;3;-484704
8944;CA-2017-111717;10/10/17;10/16/2017;Standard Class;SW-20245;Scot Wooten;Consumer;United States;Aurora;Illinois;60505;Central;FUR-CH-10001545;Furniture;Chairs;Hon Comfortask Task/Swivel Chairs;239358;3;3;-478716
7813;CA-2016-134334;02/02/17;2/15/2016;First Class;DK-13090;Dave Kipp;Consumer;United States;Clinton;Maryland;20735;East;FUR-TA-10002356;Furniture;Tables;Bevis Boat-Shaped Conference Table;550431;3;3;-471798
